,c_name,d_name,cdr_hat,cdr_all,cluster,c_cluster,d_cluster
365,c0_2,d1_6,0.016061,0.032122 & 0.0,0 & 2,0,2
366,c0_2,d1_7,0.007277,0.014554 & 0.0,0 & 2,0,2
367,c0_2,d1_8,0.041611,0.083222 & 0.0,0 & 2,0,2
368,c0_2,d1_9,0.0153935,0.030787 & 0.0,0 & 2,0,2
369,c0_2,d1_10,0.0369225,0.073845 & 0.0,0 & 2,0,2
370,c0_2,d2_1,0.023322,0.046644 & 0.0,0 & 1,0,1
371,c0_2,d2_2,0.044538,0.089076 & 0.0,0 & 1,0,1
372,c0_2,d2_3,0.001489,0.002978 & 0.0,0 & 1,0,1
373,c0_2,d2_4,0.004292,0.008584 & 0.0,0 & 1,0,1
374,c0_2,d2_5,0.00589,0.01178 & 0.0,0 & 1,0,1
375,c0_2,d2_6,0.026808000000000002,0.053615 & 1e-06,0 & 1,0,1
376,c0_2,d2_7,0.0305335,0.061067 & 0.0,0 & 1,0,1
377,c0_2,d2_8,0.01214,0.02428 & 0.0,0 & 1,0,1
378,c0_2,d2_9,0.0032385,0.006477 & 0.0,0 & 1,0,1
379,c0_2,d2_10,0.006728499999999999,0.013397 & 6e-05,0 & 1,0,1
380,c0_2,d0_1,0.999827,0.999827,0,0,0
381,c0_2,d0_2,0.999939,0.999939,0,0,0
382,c0_2,d0_3,0.999223,0.999223,0,0,0
383,c0_2,d0_4,0.999401,0.999401,0,0,0
384,c0_2,d0_5,0.999601,0.999601,0,0,0
385,c0_2,d0_6,0.999845,0.999845,0,0,0
386,c0_2,d0_7,0.999477,0.999477,0,0,0
387,c0_2,d0_8,0.999835,0.999835,0,0,0
388,c0_2,d0_9,0.999462,0.999462,0,0,0
389,c0_2,d0_10,0.999723,0.999723,0,0,0
390,c0_5,d1_1,0.009670000000000002,0.001951 & 0.017389,0 & 2,0,2
391,c0_5,d1_2,0.063108,0.001913 & 0.124303,0 & 2,0,2
392,c0_5,d1_3,0.018934,0.002231 & 0.035637,0 & 2,0,2
393,c0_5,d1_4,0.00313,0.000654 & 0.005606,0 & 2,0,2
394,c0_5,d1_5,0.019699,7.9e-05 & 0.039319,0 & 2,0,2
395,c0_5,d1_6,0.04935,0.00563 & 0.09307,0 & 2,0,2
396,c0_5,d1_7,0.002993,0.00243 & 0.003556,0 & 2,0,2
397,c0_5,d1_8,0.008824499999999999,0.012025 & 0.005624,0 & 2,0,2
398,c0_5,d1_9,0.37242450000000005,0.005519 & 0.73933,0 & 2,0,2
399,c0_5,d1_10,0.0220415,0.014235 & 0.029848,0 & 2,0,2
400,c0_5,d2_1,0.0124585,0.00859 & 0.016327,0 & 1,0,1
401,c0_5,d2_2,0.009246,0.012667 & 0.005825,0 & 1,0,1
402,c0_5,d2_3,0.000433,0.000453 & 0.000413,0 & 1,0,1
403,c0_5,d2_4,0.0027705000000000004,0.001297 & 0.004244,0 & 1,0,1
404,c0_5,d2_5,0.0019045,0.001785 & 0.002024,0 & 1,0,1
405,c0_5,d2_6,0.005913,0.008021 & 0.003805,0 & 1,0,1
406,c0_5,d2_7,0.008199000000000001,0.011586 & 0.004812,0 & 1,0,1
407,c0_5,d2_8,0.0051725,0.003719 & 0.006626,0 & 1,0,1
408,c0_5,d2_9,0.0048845,0.000977 & 0.008792,0 & 1,0,1
409,c0_5,d2_10,0.0017014999999999999,0.002033 & 0.00137,0 & 1,0,1
410,c0_5,d0_1,0.999794,0.999794,0,0,0
411,c0_5,d0_2,0.999929,0.999929,0,0,0
412,c0_5,d0_3,0.9991,0.9991,0,0,0
413,c0_5,d0_4,0.999298,0.999298,0,0,0
414,c0_5,d0_5,0.999538,0.999538,0,0,0
415,c0_5,d0_6,0.999817,0.999817,0,0,0
416,c0_5,d0_7,0.999394,0.999394,0,0,0
417,c0_5,d0_8,0.99978,0.99978,0,0,0
418,c0_5,d0_9,0.999282,0.999282,0,0,0
419,c0_5,d0_10,0.999679,0.999679,0,0,0
420,c0_59,d1_1,0.022608999999999997,0.036591 & 0.008627,0 & 2,0,2
421,c0_59,d1_2,0.5090925,0.044139 & 0.974046,0 & 2,0,2
422,c0_59,d1_3,0.049336000000000005,0.047266 & 0.051406,0 & 2,0,2
423,c0_59,d1_4,0.0096635,0.016799 & 0.002528,0 & 2,0,2
424,c0_59,d1_5,0.009617,0.002197 & 0.017037,0 & 2,0,2
425,c0_59,d1_6,0.0700455,0.093138 & 0.046953,0 & 2,0,2
426,c0_59,d1_7,0.021914000000000003,0.043318 & 0.00051,0 & 2,0,2
427,c0_59,d1_8,0.082728,0.158334 & 0.007122,0 & 2,0,2
428,c0_59,d1_9,0.048383999999999996,0.089057 & 0.007711,0 & 2,0,2
429,c0_59,d1_10,0.0804405,0.160771 & 0.00011,0 & 2,0,2
430,c0_59,d2_1,0.201977,0.131187 & 0.272767,0 & 1,0,1
431,c0_59,d2_2,0.132223,0.147521 & 0.116925,0 & 1,0,1
432,c0_59,d2_3,0.010221000000000001,0.009073 & 0.011369,0 & 1,0,1
433,c0_59,d2_4,0.058337,0.028811 & 0.087863,0 & 1,0,1
434,c0_59,d2_5,0.0445185,0.045212 & 0.043825,0 & 1,0,1
435,c0_59,d2_6,0.112711,0.145959 & 0.079463,0 & 1,0,1
436,c0_59,d2_7,0.23921549999999997,0.145249 & 0.333182,0 & 1,0,1
437,c0_59,d2_8,0.1314305,0.074369 & 0.188492,0 & 1,0,1
438,c0_59,d2_9,0.096962,0.026954 & 0.16697,0 & 1,0,1
439,c0_59,d2_10,0.040575,0.051081 & 0.030069,0 & 1,0,1
440,c0_59,d0_1,0.999548,0.999548,0,0,0
441,c0_59,d0_2,0.999847,0.999847,0,0,0
442,c0_59,d0_3,0.998049,0.998049,0,0,0
443,c0_59,d0_4,0.998496,0.998496,0,0,0
444,c0_59,d0_5,0.998998,0.998998,0,0,0
445,c0_59,d0_6,0.999598,0.999598,0,0,0
446,c0_59,d0_7,0.998687,0.998687,0,0,0
447,c0_59,d0_8,0.999517,0.999517,0,0,0
448,c0_59,d0_9,0.998425,0.998425,0,0,0
449,c0_59,d0_10,0.999304,0.999304,0,0,0
450,c0_56,d1_1,0.0061075,0.012215 & 0.0,0 & 2,0,2
451,c0_56,d1_2,0.0039045,0.007808 & 1e-06,0 & 2,0,2
452,c0_56,d1_3,0.0029935,0.005987 & 0.0,0 & 2,0,2
453,c0_56,d1_4,0.0007745,0.001549 & 0.0,0 & 2,0,2
454,c0_56,d1_5,9.35e-05,0.000187 & 0.0,0 & 2,0,2
455,c0_56,d1_6,0.01729,0.03458 & 0.0,0 & 2,0,2
456,c0_56,d1_7,0.0075875,0.015175 & 0.0,0 & 2,0,2
457,c0_56,d1_8,0.0153655,0.030731 & 0.0,0 & 2,0,2
458,c0_56,d1_9,0.0132585,0.026517 & 0.0,0 & 2,0,2
459,c0_56,d1_10,0.038653,0.077306 & 0.0,0 & 2,0,2
460,c0_56,d2_1,0.0227505,0.045413 & 8.8e-05,0 & 1,0,1
461,c0_56,d2_2,0.023704999999999997,0.047351 & 5.9e-05,0 & 1,0,1
462,c0_56,d2_3,0.0012859999999999998,0.00257 & 2e-06,0 & 1,0,1
463,c0_56,d2_4,0.0040905,0.008151 & 3e-05,0 & 1,0,1
464,c0_56,d2_5,0.003661,0.007241 & 8.1e-05,0 & 1,0,1
465,c0_56,d2_6,0.0244375,0.048665 & 0.00021,0 & 1,0,1
466,c0_56,d2_7,0.0341245,0.068247 & 2e-06,0 & 1,0,1
467,c0_56,d2_8,0.0115525,0.023073 & 3.2e-05,0 & 1,0,1
468,c0_56,d2_9,0.0030865,0.00615 & 2.3e-05,0 & 1,0,1
469,c0_56,d2_10,0.006341,0.012463 & 0.000219,0 & 1,0,1
470,c0_56,d0_1,0.920409,0.920409,0,0,0
471,c0_56,d0_2,0.974967,0.974967,0,0,0
472,c0_56,d0_3,0.794681,0.794681,0,0,0
473,c0_56,d0_4,0.847421,0.847421,0,0,0
474,c0_56,d0_5,0.8679,0.8679,0,0,0
475,c0_56,d0_6,0.928584,0.928584,0,0,0
476,c0_56,d0_7,0.886255,0.886255,0,0,0
477,c0_56,d0_8,0.915395,0.915395,0,0,0
478,c0_56,d0_9,0.768275,0.768275,0,0,0
479,c0_56,d0_10,0.921261,0.921261,0,0,0
480,c1_1,d1_1,0.99999,0.99999,2,1 & 2,2
481,c1_1,d1_2,0.999893,0.999893,2,1 & 2,2
482,c1_1,d1_3,0.99507,0.99507,2,1 & 2,2
483,c1_1,d1_4,0.999657,0.999657,2,1 & 2,2
484,c1_1,d1_5,0.999341,0.999341,2,1 & 2,2
485,c1_1,d1_6,0.999914,0.999914,2,1 & 2,2
486,c1_1,d1_7,0.999823,0.999823,2,1 & 2,2
487,c1_1,d1_8,0.999983,0.999983,2,1 & 2,2
488,c1_1,d1_9,0.999984,0.999984,2,1 & 2,2
489,c1_1,d1_10,0.999598,0.999598,2,1 & 2,2
490,c1_1,d2_1,0.99667,0.99667,1,1 & 2,1
491,c1_1,d2_2,0.999951,0.999951,1,1 & 2,1
492,c1_1,d2_3,0.999916,0.999916,1,1 & 2,1
493,c1_1,d2_4,0.991263,0.991263,1,1 & 2,1
494,c1_1,d2_5,0.999706,0.999706,1,1 & 2,1
495,c1_1,d2_6,0.999324,0.999324,1,1 & 2,1
496,c1_1,d2_7,0.999974,0.999974,1,1 & 2,1
497,c1_1,d2_8,0.968938,0.968938,1,1 & 2,1
498,c1_1,d2_9,0.999595,0.999595,1,1 & 2,1
499,c1_1,d2_10,0.997098,0.997098,1,1 & 2,1
500,c1_1,d0_1,0.01823766666666667,0.000898 & 0.053793 & 2.2e-05,0 & 1 & 2,1 & 2,0
501,c1_1,d0_2,0.11397466666666667,0.002115 & 0.130006 & 0.209803,0 & 1 & 2,1 & 2,0
502,c1_1,d0_3,0.05123466666666667,0.000206 & 0.15148 & 0.002018,0 & 1 & 2,1 & 2,0
503,c1_1,d0_4,0.045428666666666666,0.000237 & 0.135765 & 0.000284,0 & 1 & 2,1 & 2,0
504,c1_1,d0_5,0.10623866666666666,0.000579 & 0.118381 & 0.199756,0 & 1 & 2,1 & 2,0
505,c1_1,d0_6,0.027098333333333335,0.001109 & 0.073802 & 0.006384,0 & 1 & 2,1 & 2,0
506,c1_1,d0_7,0.113693,0.000445 & 0.131914 & 0.20872,0 & 1 & 2,1 & 2,0
507,c1_1,d0_8,0.07084366666666667,0.000978 & 0.10722 & 0.104333,0 & 1 & 2,1 & 2,0
508,c1_1,d0_9,0.009233333333333333,0.00021 & 0.027418 & 7.2e-05,0 & 1 & 2,1 & 2,0
509,c1_1,d0_10,0.19990933333333336,0.000971 & 0.539849 & 0.058908,0 & 1 & 2,1 & 2,0
510,c0_51,d1_1,0.001634,0.003268 & 0.0,0 & 2,0,2
511,c0_51,d1_2,0.0012605,0.002521 & 0.0,0 & 2,0,2
512,c0_51,d1_3,0.000965,0.00193 & 0.0,0 & 2,0,2
513,c0_51,d1_4,0.000249,0.000498 & 0.0,0 & 2,0,2
514,c0_51,d1_5,3e-05,6e-05 & 0.0,0 & 2,0,2
515,c0_51,d1_6,0.0047035,0.009407 & 0.0,0 & 2,0,2
516,c0_51,d1_7,0.0020345,0.004069 & 0.0,0 & 2,0,2
517,c0_51,d1_8,0.005039,0.010078 & 0.0,0 & 2,0,2
518,c0_51,d1_9,0.0043355,0.008671 & 0.0,0 & 2,0,2
519,c0_51,d1_10,0.0118245,0.023649 & 0.0,0 & 2,0,2
520,c0_51,d2_1,0.007258499999999999,0.014325 & 0.000192,0 & 1,0,1
521,c0_51,d2_2,0.006612,0.013006 & 0.000218,0 & 1,0,1
522,c0_51,d2_3,0.0003815,0.000759 & 4e-06,0 & 1,0,1
523,c0_51,d2_4,0.0011205,0.002174 & 6.7e-05,0 & 1,0,1
524,c0_51,d2_5,0.001268,0.002337 & 0.000199,0 & 1,0,1
525,c0_51,d2_6,0.0068705,0.013381 & 0.00036,0 & 1,0,1
526,c0_51,d2_7,0.009644,0.019282 & 6e-06,0 & 1,0,1
527,c0_51,d2_8,0.003146,0.006223 & 6.9e-05,0 & 1,0,1
528,c0_51,d2_9,0.0008615,0.001638 & 8.5e-05,0 & 1,0,1
529,c0_51,d2_10,0.00184,0.003405 & 0.000275,0 & 1,0,1
530,c0_51,d0_1,0.993931,0.993931,0,0,0
531,c0_51,d0_2,0.99819,0.99819,0,0,0
532,c0_51,d0_3,0.982084,0.982084,0,0,0
533,c0_51,d0_4,0.987446,0.987446,0,0,0
534,c0_51,d0_5,0.989367,0.989367,0,0,0
535,c0_51,d0_6,0.994599,0.994599,0,0,0
536,c0_51,d0_7,0.991019,0.991019,0,0,0
537,c0_51,d0_8,0.993516,0.993516,0,0,0
538,c0_51,d0_9,0.979147,0.979147,0,0,0
539,c0_51,d0_10,0.994001,0.994001,0,0,0
540,c0_26,d1_1,0.023911,0.018331 & 0.029491,0 & 2,0,2
541,c0_26,d1_2,0.018004,0.022042 & 0.013966,0 & 2,0,2
542,c0_26,d1_3,0.020507,0.02381 & 0.017204,0 & 2,0,2
543,c0_26,d1_4,0.0218705,0.008523 & 0.035218,0 & 2,0,2
544,c0_26,d1_5,0.0147565,0.001351 & 0.028162,0 & 2,0,2
545,c0_26,d1_6,0.0838265,0.047641 & 0.120012,0 & 2,0,2
546,c0_26,d1_7,0.060402500000000005,0.021776 & 0.099029,0 & 2,0,2
547,c0_26,d1_8,0.132681,0.086061 & 0.179301,0 & 2,0,2
548,c0_26,d1_9,0.064837,0.045693 & 0.083981,0 & 2,0,2
549,c0_26,d1_10,0.158209,0.106149 & 0.210269,0 & 2,0,2
550,c0_26,d2_1,0.10047149999999999,0.068682 & 0.132261,0 & 1,0,1
551,c0_26,d2_2,0.061675499999999994,0.072292 & 0.051059,0 & 1,0,1
552,c0_26,d2_3,0.004566499999999999,0.004481 & 0.004652,0 & 1,0,1
553,c0_26,d2_4,0.0260225,0.014375 & 0.03767,0 & 1,0,1
554,c0_26,d2_5,0.0203375,0.02239 & 0.018285,0 & 1,0,1
555,c0_26,d2_6,0.0552715,0.076653 & 0.03389,0 & 1,0,1
556,c0_26,d2_7,0.133528,0.090118 & 0.176938,0 & 1,0,1
557,c0_26,d2_8,0.061905,0.037561 & 0.086249,0 & 1,0,1
558,c0_26,d2_9,0.043847,0.012377 & 0.075317,0 & 1,0,1
559,c0_26,d2_10,0.0189335,0.025426 & 0.012441,0 & 1,0,1
560,c0_26,d0_1,0.999582,0.999582,0,0,0
561,c0_26,d0_2,0.999853,0.999853,0,0,0
562,c0_26,d0_3,0.998127,0.998127,0,0,0
563,c0_26,d0_4,0.998556,0.998556,0,0,0
564,c0_26,d0_5,0.999037,0.999037,0,0,0
565,c0_26,d0_6,0.999627,0.999627,0,0,0
566,c0_26,d0_7,0.998739,0.998739,0,0,0
567,c0_26,d0_8,0.999657,0.999657,0,0,0
568,c0_26,d0_9,0.998881,0.998881,0,0,0
569,c0_26,d0_10,0.999332,0.999332,0,0,0
570,c2_6,d1_1,0.43654800000000005,0.847377 & 0.025719,1 & 2,1,2
571,c2_6,d1_2,0.5898085,0.960189 & 0.219428,1 & 2,1,2
572,c2_6,d1_3,0.902605,0.895332 & 0.909878,1 & 2,1,2
573,c2_6,d1_4,0.3226,0.643401 & 0.001799,1 & 2,1,2
574,c2_6,d1_5,0.496347,0.825522 & 0.167172,1 & 2,1,2
575,c2_6,d1_6,0.4722775,0.922365 & 0.02219,1 & 2,1,2
576,c2_6,d1_7,0.1879005,0.375259 & 0.000542,1 & 2,1,2
577,c2_6,d1_8,0.112132,0.224162 & 0.000102,1 & 2,1,2
578,c2_6,d1_9,0.3996085,0.7854 & 0.013817,1 & 2,1,2
579,c2_6,d1_10,0.2877865,0.568772 & 0.006801,1 & 2,1,2
580,c2_6,d2_1,0.996241,0.996241,1,1,1
581,c2_6,d2_2,0.999352,0.999352,1,1,1
582,c2_6,d2_3,0.993224,0.993224,1,1,1
583,c2_6,d2_4,0.999197,0.999197,1,1,1
584,c2_6,d2_5,0.998137,0.998137,1,1,1
585,c2_6,d2_6,0.999938,0.999938,1,1,1
586,c2_6,d2_7,0.998958,0.998958,1,1,1
587,c2_6,d2_8,0.997085,0.997085,1,1,1
588,c2_6,d2_9,0.99825,0.99825,1,1,1
589,c2_6,d2_10,0.999509,0.999509,1,1,1
590,c2_6,d0_1,0.1011435,0.110459 & 0.091828,0 & 1,1,0
591,c2_6,d0_2,0.1652725,0.128564 & 0.201981,0 & 1,1,0
592,c2_6,d0_3,0.1947405,0.157342 & 0.232139,0 & 1,1,0
593,c2_6,d0_4,0.190625,0.171121 & 0.210129,0 & 1,1,0
594,c2_6,d0_5,0.16260000000000002,0.139936 & 0.185264,0 & 1,1,0
595,c2_6,d0_6,0.114877,0.110859 & 0.118895,0 & 1,1,0
596,c2_6,d0_7,0.2042925,0.201855 & 0.20673,0 & 1,1,0
597,c2_6,d0_8,0.1267245,0.084442 & 0.169007,0 & 1,1,0
598,c2_6,d0_9,0.055823,0.0639 & 0.047746,0 & 1,1,0
599,c2_6,d0_10,0.1873115,0.167396 & 0.207227,0 & 1,1,0
600,c1_25,d1_1,0.990371,0.990371,2,1 & 2,2
601,c1_25,d1_2,0.982411,0.982411,2,1 & 2,2
602,c1_25,d1_3,0.932827,0.932827,2,1 & 2,2
603,c1_25,d1_4,0.33499,0.33499,2,1 & 2,2
604,c1_25,d1_5,0.965569,0.965569,2,1 & 2,2
605,c1_25,d1_6,0.981027,0.981027,2,1 & 2,2
606,c1_25,d1_7,0.440846,0.440846,2,1 & 2,2
607,c1_25,d1_8,0.762702,0.762702,2,1 & 2,2
608,c1_25,d1_9,0.999632,0.999632,2,1 & 2,2
609,c1_25,d1_10,0.81064,0.81064,2,1 & 2,2
610,c1_25,d2_1,0.998396,0.998396,1,1 & 2,1
611,c1_25,d2_2,0.999971,0.999971,1,1 & 2,1
612,c1_25,d2_3,0.999771,0.999771,1,1 & 2,1
613,c1_25,d2_4,0.998635,0.998635,1,1 & 2,1
614,c1_25,d2_5,0.999492,0.999492,1,1 & 2,1
615,c1_25,d2_6,0.999883,0.999883,1,1 & 2,1
616,c1_25,d2_7,0.99999,0.99999,1,1 & 2,1
617,c1_25,d2_8,0.997099,0.997099,1,1 & 2,1
618,c1_25,d2_9,0.999805,0.999805,1,1 & 2,1
619,c1_25,d2_10,0.998599,0.998599,1,1 & 2,1
620,c1_25,d0_1,0.08290333333333334,0.124093 & 0.124164 & 0.000453,0 & 1 & 2,1 & 2,0
621,c1_25,d0_2,0.226565,0.144072 & 0.174704 & 0.360919,0 & 1 & 2,1 & 2,0
622,c1_25,d0_3,0.12597766666666668,0.175621 & 0.201819 & 0.000493,0 & 1 & 2,1 & 2,0
623,c1_25,d0_4,0.126289,0.190639 & 0.182002 & 0.006226,0 & 1 & 2,1 & 2,0
624,c1_25,d0_5,0.16851000000000002,0.156569 & 0.159792 & 0.189169,0 & 1 & 2,1 & 2,0
625,c1_25,d0_6,0.07571933333333332,0.124536 & 0.101412 & 0.00121,0 & 1 & 2,1 & 2,0
626,c1_25,d0_7,0.15389066666666668,0.223931 & 0.181937 & 0.055804,0 & 1 & 2,1 & 2,0
627,c1_25,d0_8,0.13780333333333336,0.095209 & 0.145371 & 0.17283,0 & 1 & 2,1 & 2,0
628,c1_25,d0_9,0.06289166666666667,0.06953 & 0.118658 & 0.000487,0 & 1 & 2,1 & 2,0
629,c1_25,d0_10,0.21210966666666664,0.186584 & 0.339399 & 0.110346,0 & 1 & 2,1 & 2,0
630,c2_26,d1_1,0.3995685,0.799136 & 1e-06,1 & 2,1,2
631,c2_26,d1_2,0.488764,0.976524 & 0.001004,1 & 2,1,2
632,c2_26,d1_3,0.4654175,0.93079 & 4.5e-05,1 & 2,1,2
633,c2_26,d1_4,0.32644749999999995,0.652893 & 2e-06,1 & 2,1,2
634,c2_26,d1_5,0.428392,0.856779 & 5e-06,1 & 2,1,2
635,c2_26,d1_6,0.4881435,0.97628 & 7e-06,1 & 2,1,2
636,c2_26,d1_7,0.201865,0.40373 & 0.0,1 & 2,1,2
637,c2_26,d1_8,0.11124250000000001,0.222478 & 7e-06,1 & 2,1,2
638,c2_26,d1_9,0.39188,0.78376 & 0.0,1 & 2,1,2
639,c2_26,d1_10,0.283195,0.56639 & 0.0,1 & 2,1,2
640,c2_26,d2_1,0.983298,0.983298,1,1,1
641,c2_26,d2_2,0.999376,0.999376,1,1,1
642,c2_26,d2_3,0.997061,0.997061,1,1,1
643,c2_26,d2_4,0.996395,0.996395,1,1,1
644,c2_26,d2_5,0.993496,0.993496,1,1,1
645,c2_26,d2_6,0.999722,0.999722,1,1,1
646,c2_26,d2_7,0.997842,0.997842,1,1,1
647,c2_26,d2_8,0.987012,0.987012,1,1,1
648,c2_26,d2_9,0.99482,0.99482,1,1,1
649,c2_26,d2_10,0.996954,0.996954,1,1,1
650,c2_26,d0_1,0.0057715,0.001509 & 0.010034,0 & 1,1,0
651,c2_26,d0_2,0.016926,0.004141 & 0.029711,0 & 1,1,0
652,c2_26,d0_3,0.0962785,0.000248 & 0.192309,0 & 1,1,0
653,c2_26,d0_4,0.021886,0.000286 & 0.043486,0 & 1,1,0
654,c2_26,d0_5,0.0753695,0.000731 & 0.150008,0 & 1,1,0
655,c2_26,d0_6,0.048972,0.00188 & 0.096064,0 & 1,1,0
656,c2_26,d0_7,0.0174455,0.000536 & 0.034355,0 & 1,1,0
657,c2_26,d0_8,0.0585365,0.001917 & 0.115156,0 & 1,1,0
658,c2_26,d0_9,0.0026345,0.000268 & 0.005001,0 & 1,1,0
659,c2_26,d0_10,0.010097,0.00143 & 0.018764,0 & 1,1,0
660,c0_49,d1_1,0.0722385,0.023814 & 0.120663,0 & 2,0,2
661,c0_49,d1_2,0.15551600000000002,0.026814 & 0.284218,0 & 2,0,2
662,c0_49,d1_3,0.0221395,0.021933 & 0.022346,0 & 2,0,2
663,c0_49,d1_4,0.008925,0.005754 & 0.012096,0 & 2,0,2
664,c0_49,d1_5,0.064634,0.000698 & 0.12857,0 & 2,0,2
665,c0_49,d1_6,0.255325,0.061841 & 0.448809,0 & 2,0,2
666,c0_49,d1_7,0.0264985,0.02826 & 0.024737,0 & 2,0,2
667,c0_49,d1_8,0.0784905,0.099149 & 0.057832,0 & 2,0,2
668,c0_49,d1_9,0.2104215,0.059041 & 0.361802,0 & 2,0,2
669,c0_49,d1_10,0.085753,0.136488 & 0.035018,0 & 2,0,2
670,c0_49,d2_1,0.137454,0.08835 & 0.186558,0 & 1,0,1
671,c0_49,d2_2,0.0837415,0.092585 & 0.074898,0 & 1,0,1
672,c0_49,d2_3,0.0064145,0.005846 & 0.006983,0 & 1,0,1
673,c0_49,d2_4,0.036917,0.01821 & 0.055624,0 & 1,0,1
674,c0_49,d2_5,0.026082,0.024902 & 0.027262,0 & 1,0,1
675,c0_49,d2_6,0.074492,0.098847 & 0.050137,0 & 1,0,1
676,c0_49,d2_7,0.166331,0.115721 & 0.216941,0 & 1,0,1
677,c0_49,d2_8,0.086701,0.049038 & 0.124364,0 & 1,0,1
678,c0_49,d2_9,0.0615575,0.013936 & 0.109179,0 & 1,0,1
679,c0_49,d2_10,0.023435,0.028267 & 0.018603,0 & 1,0,1
680,c0_49,d0_1,0.995797,0.995797,0,0,0
681,c0_49,d0_2,0.998748,0.998748,0,0,0
682,c0_49,d0_3,0.987547,0.987547,0,0,0
683,c0_49,d0_4,0.991274,0.991274,0,0,0
684,c0_49,d0_5,0.992626,0.992626,0,0,0
685,c0_49,d0_6,0.99626,0.99626,0,0,0
686,c0_49,d0_7,0.992372,0.992372,0,0,0
687,c0_49,d0_8,0.995509,0.995509,0,0,0
688,c0_49,d0_9,0.985493,0.985493,0,0,0
689,c0_49,d0_10,0.995846,0.995846,0,0,0
690,c0_19,d1_1,0.003149,0.006298 & 0.0,0 & 2,0,2
691,c0_19,d1_2,0.0031865,0.006177 & 0.000196,0 & 2,0,2
692,c0_19,d1_3,0.0036160000000000003,0.007197 & 3.5e-05,0 & 2,0,2
693,c0_19,d1_4,0.0010869999999999999,0.002172 & 2e-06,0 & 2,0,2
694,c0_19,d1_5,0.000155,0.000296 & 1.4e-05,0 & 2,0,2
695,c0_19,d1_6,0.008626,0.017232 & 2e-05,0 & 2,0,2
696,c0_19,d1_7,0.0038715,0.007742 & 1e-06,0 & 2,0,2
697,c0_19,d1_8,0.014299500000000001,0.028587 & 1.2e-05,0 & 2,0,2
698,c0_19,d1_9,0.008253499999999999,0.016505 & 2e-06,0 & 2,0,2
699,c0_19,d1_10,0.020212,0.040422 & 2e-06,0 & 2,0,2
700,c0_19,d2_1,0.012636,0.025197 & 7.5e-05,0 & 1,0,1
701,c0_19,d2_2,0.012471999999999999,0.024841 & 0.000103,0 & 1,0,1
702,c0_19,d2_3,0.0007345,0.001467 & 2e-06,0 & 1,0,1
703,c0_19,d2_4,0.00211,0.004194 & 2.6e-05,0 & 1,0,1
704,c0_19,d2_5,0.0029215,0.005765 & 7.8e-05,0 & 1,0,1
705,c0_19,d2_6,0.012844,0.025547 & 0.000141,0 & 1,0,1
706,c0_19,d2_7,0.016628,0.03322 & 3.6e-05,0 & 1,0,1
707,c0_19,d2_8,0.0059935,0.01196 & 2.7e-05,0 & 1,0,1
708,c0_19,d2_9,0.001608,0.003161 & 5.5e-05,0 & 1,0,1
709,c0_19,d2_10,0.0033705000000000002,0.006562 & 0.000179,0 & 1,0,1
710,c0_19,d0_1,0.999467,0.999467,0,0,0
711,c0_19,d0_2,0.999812,0.999812,0,0,0
712,c0_19,d0_3,0.997608,0.997608,0,0,0
713,c0_19,d0_4,0.998156,0.998156,0,0,0
714,c0_19,d0_5,0.998771,0.998771,0,0,0
715,c0_19,d0_6,0.999524,0.999524,0,0,0
716,c0_19,d0_7,0.998389,0.998389,0,0,0
717,c0_19,d0_8,0.999493,0.999493,0,0,0
718,c0_19,d0_9,0.998346,0.998346,0,0,0
719,c0_19,d0_10,0.999147,0.999147,0,0,0
720,c2_10,d1_1,0.0001765,0.000353 & 0.0,1 & 2,1,2
721,c2_10,d1_2,0.0019505,0.003901 & 0.0,1 & 2,1,2
722,c2_10,d1_3,0.001345,0.00269 & 0.0,1 & 2,1,2
723,c2_10,d1_4,0.000596,0.001192 & 0.0,1 & 2,1,2
724,c2_10,d1_5,0.0005685,0.001137 & 0.0,1 & 2,1,2
725,c2_10,d1_6,0.0015445,0.003089 & 0.0,1 & 2,1,2
726,c2_10,d1_7,2.95e-05,5.9e-05 & 0.0,1 & 2,1,2
727,c2_10,d1_8,4.4e-05,8.8e-05 & 0.0,1 & 2,1,2
728,c2_10,d1_9,0.0005045,0.001009 & 0.0,1 & 2,1,2
729,c2_10,d1_10,0.0002465,0.000493 & 0.0,1 & 2,1,2
730,c2_10,d2_1,0.878549,0.878549,1,1,1
731,c2_10,d2_2,0.936211,0.936211,1,1,1
732,c2_10,d2_3,0.2466,0.2466,1,1,1
733,c2_10,d2_4,0.896029,0.896029,1,1,1
734,c2_10,d2_5,0.688451,0.688451,1,1,1
735,c2_10,d2_6,0.990156,0.990156,1,1,1
736,c2_10,d2_7,0.864186,0.864186,1,1,1
737,c2_10,d2_8,0.852354,0.852354,1,1,1
738,c2_10,d2_9,0.891574,0.891574,1,1,1
739,c2_10,d2_10,0.893724,0.893724,1,1,1
740,c2_10,d0_1,0.02264,0.003587 & 0.041693,0 & 1,1,0
741,c2_10,d0_2,0.0729805,0.010144 & 0.135817,0 & 1,1,0
742,c2_10,d0_3,0.084234,0.000592 & 0.167876,0 & 1,1,0
743,c2_10,d0_4,0.07600249999999999,0.000681 & 0.151324,0 & 1,1,0
744,c2_10,d0_5,0.081189,0.00174 & 0.160638,0 & 1,1,0
